지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2010,전라남도,순천시,치매의료이용률,261936,1881,0.72
2010,전라남도,나주시,치매의료이용률,89932,1271,1.41
2010,전라남도,광양시,치매의료이용률,141396,824,0.58
2010,전라남도,담양군,치매의료이용률,45660,734,1.61
2010,전라남도,곡성군,치매의료이용률,30937,403,1.3
2010,전라남도,구례군,치매의료이용률,26141,508,1.94
2010,전라남도,고흥군,치매의료이용률,72216,1461,2.02
2010,전라남도,보성군,치매의료이용률,46971,782,1.66
2010,전라남도,화순군,치매의료이용률,68644,864,1.26
2010,전라남도,장흥군,치매의료이용률,40148,790,1.97
2010,전라남도,강진군,치매의료이용률,39471,702,1.78
2010,전라남도,해남군,치매의료이용률,79162,1180,1.49
2010,전라남도,영암군,치매의료이용률,61203,674,1.1
2010,전라남도,무안군,치매의료이용률,70367,828,1.18
2010,전라남도,함평군,치매의료이용률,35906,656,1.83
2010,전라남도,영광군,치매의료이용률,55450,1214,2.19
2010,전라남도,장성군,치매의료이용률,42592,644,1.51
2010,전라남도,완도군,치매의료이용률,52254,981,1.88
2010,전라남도,진도군,치매의료이용률,33315,506,1.52
2010,전라남도,신안군,치매의료이용률,42973,736,1.71
2010,경상북도,전체,치매의료이용률,2616713,22431,0.86
2010,경상북도,포항시 남구,치매의료이용률,246412,1257,0.51
2010,경상북도,포항시 북구,치매의료이용률,254419,1498,0.59
2010,경상북도,경주시,치매의료이용률,262103,2688,1.03
2010,경상북도,김천시,치매의료이용률,130482,1326,1.02
2010,경상북도,안동시,치매의료이용률,163133,1528,0.94
2010,경상북도,구미시,치매의료이용률,396674,1760,0.44
2010,경상북도,영주시,치매의료이용률,109040,846,0.78
2010,경상북도,영천시,치매의료이용률,99700,1102,1.11
2010,경상북도,상주시,치매의료이용률,102199,1091,1.07
2010,경상북도,문경시,치매의료이용률,72469,804,1.11
2010,경상북도,경산시,치매의료이용률,233365,1666,0.71
2010,경상북도,군위군,치매의료이용률,24647,390,1.58
2010,경상북도,의성군,치매의료이용률,56760,924,1.63
2010,경상북도,청송군,치매의료이용률,26447,396,1.5
2010,경상북도,영양군,치매의료이용률,18236,252,1.38
2010,경상북도,영덕군,치매의료이용률,40394,546,1.35
2010,경상북도,청도군,치매의료이용률,42842,765,1.79
2010,경상북도,고령군,치매의료이용률,34751,486,1.4
2010,경상북도,성주군,치매의료이용률,44946,563,1.25
2010,경상북도,칠곡군,치매의료이용률,119110,723,0.61
2010,경상북도,예천군,치매의료이용률,44394,580,1.31
2010,경상북도,봉화군,치매의료이용률,32861,461,1.4
2010,경상북도,울진군,치매의료이용률,51523,698,1.35
2010,경상북도,울릉군,치매의료이용률,9806,81,0.83
2010,경상남도,전체,치매의료이용률,3195063,25405,0.8
2010,경상남도,창원시,치매의료이용률,495131,2693,0.54
2010,경상남도,창원시 의창구,치매의료이용률,1449,0,0
2010,경상남도,창원시 성산구,치매의료이용률,1732,2,0.12
2010,경상남도,창원시 마산합포구,치매의료이용률,897,1,0.11
2010,경상남도,창원시 마산회원구,치매의료이용률,1209,0,0
2010,경상남도,창원시 진해구,치매의료이용률,1088,0,0
2010,경상남도,마산시,치매의료이용률,400795,3274,0.82
2010,경상남도,진주시,치매의료이용률,317411,1873,0.59
2010,경상남도,진해시,치매의료이용률,145188,993,0.68
2010,경상남도,통영시,치매의료이용률,136974,1083,0.79
2010,경상남도,사천시,치매의료이용률,109849,1019,0.93
2010,경상남도,김해시,치매의료이용률,498188,2743,0.55
2010,경상남도,밀양시,치매의료이용률,108207,1221,1.13
2010,경상남도,거제시,치매의료이용률,228463,1302,0.57
2010,경상남도,양산시,치매의료이용률,251337,1195,0.48
2010,경상남도,의령군,치매의료이용률,29973,684,2.28
2010,경상남도,함안군,치매의료이용률,67060,1048,1.56
2010,경상남도,창녕군,치매의료이용률,60065,1039,1.73
2010,경상남도,고성군,치매의료이용률,56651,792,1.4
2010,경상남도,남해군,치매의료이용률,48692,885,1.82
2010,경상남도,하동군,치매의료이용률,49854,852,1.71
2010,경상남도,산청군,치매의료이용률,33931,516,1.52
2010,경상남도,함양군,치매의료이용률,39857,594,1.49
2010,경상남도,거창군,치매의료이용률,60651,747,1.23
2010,경상남도,합천군,치매의료이용률,50411,849,1.68
2010,제주특별자치도,전체,치매의료이용률,535523,3745,0.7
2010,제주특별자치도,제주시,치매의료이용률,389578,2192,0.56
2010,제주특별자치도,서귀포시,치매의료이용률,145945,1553,1.06
2011,전국,전체,치매의료이용률,49543442,348348,0.7
2011,서울특별시,전체,치매의료이용률,10164344,52753,0.52
2011,서울특별시,종로구,치매의료이용률,168494,1075,0.64
2011,서울특별시,중구,치매의료이용률,135708,890,0.66
2011,서울특별시,용산구,치매의료이용률,238340,1530,0.64
2011,서울특별시,성동구,치매의료이용률,305187,1700,0.56
2011,서울특별시,광진구,치매의료이용률,370268,1672,0.45
2011,서울특별시,동대문구,치매의료이용률,361218,2044,0.57
2011,서울특별시,중랑구,치매의료이용률,420626,2155,0.51
2011,서울특별시,성북구,치매의료이용률,479488,2554,0.53
2011,서울특별시,강북구,치매의료이용률,340270,1851,0.54
2011,서울특별시,도봉구,치매의료이용률,362689,1985,0.55
2011,서울특별시,노원구,치매의료이용률,598267,3761,0.63
2011,서울특별시,은평구,치매의료이용률,476897,2788,0.58
2011,서울특별시,서대문구,치매의료이용률,317857,1924,0.61
2011,서울특별시,마포구,치매의료이용률,389123,1954,0.5
2011,서울특별시,양천구,치매의료이용률,492984,2338,0.47
2011,서울특별시,강서구,치매의료이용률,567868,3014,0.53
2011,서울특별시,구로구,치매의료이용률,424395,1992,0.47
2011,서울특별시,금천구,치매의료이용률,244212,1211,0.5
2011,서울특별시,영등포구,치매의료이용률,405118,2402,0.59
2011,서울특별시,동작구,치매의료이용률,393319,2234,0.57
2011,서울특별시,관악구,치매의료이용률,521105,2329,0.45
2011,서울특별시,서초구,치매의료이용률,429791,2022,0.47
2011,서울특별시,강남구,치매의료이용률,567111,2577,0.45
2011,서울특별시,송파구,치매의료이용률,671504,2726,0.41
2011,서울특별시,강동구,치매의료이용률,482505,2025,0.42
2011,부산광역시,전체,치매의료이용률,3513933,27113,0.77
2011,부산광역시,중구,치매의료이용률,49030,553,1.13
2011,부산광역시,서구,치매의료이용률,122778,1477,1.2
2011,부산광역시,동구,치매의료이용률,99769,1091,1.09
2011,부산광역시,영도구,치매의료이용률,144206,1474,1.02
2011,부산광역시,부산진구,치매의료이용률,388877,3022,0.78
2011,부산광역시,동래구,치매의료이용률,277213,1936,0.7
2011,부산광역시,남구,치매의료이용률,291583,2083,0.71
2011,부산광역시,북구,치매의료이용률,307173,2080,0.68
2011,부산광역시,해운대구,치매의료이용률,419546,2855,0.68
2011,부산광역시,사하구,치매의료이용률,357022,2673,0.75
2011,부산광역시,금정구,치매의료이용률,249211,1995,0.8
2011,부산광역시,강서구,치매의료이용률,64302,611,0.95
2011,부산광역시,연제구,치매의료이용률,208992,1565,0.75
2011,부산광역시,수영구,치매의료이용률,175316,1469,0.84
2011,부산광역시,사상구,치매의료이용률,256216,1481,0.58
2011,부산광역시,기장군,치매의료이용률,102699,748,0.73
2011,대구광역시,전체,치매의료이용률,2461305,16633,0.68
2011,대구광역시,중구,치매의료이용률,75824,751,0.99
2011,대구광역시,동구,치매의료이용률,322949,2916,0.9
2011,대구광역시,서구,치매의료이용률,220894,1559,0.71
2011,대구광역시,남구,치매의료이용률,167257,1317,0.79
2011,대구광역시,북구,치매의료이용률,445614,2536,0.57
2011,대구광역시,수성구,치매의료이용률,445780,2951,0.66
2011,대구광역시,달서구,치매의료이용률,603617,3214,0.53
2011,대구광역시,달성군,치매의료이용률,179370,1389,0.77
2011,인천광역시,전체,치매의료이용률,2741491,13655,0.5
2011,인천광역시,중구,치매의료이용률,93021,591,0.64
2011,인천광역시,동구,치매의료이용률,78921,568,0.72
2011,인천광역시,남구,치매의료이용률,419934,2176,0.52
2011,인천광역시,연수구,치매의료이용률,277243,1266,0.46
2011,인천광역시,남동구,치매의료이용률,475724,2101,0.44
2011,인천광역시,부평구,치매의료이용률,559421,2866,0.51
2011,인천광역시,계양구,치매의료이용률,344516,1470,0.43
2011,인천광역시,서구,치매의료이용률,411110,1658,0.4
2011,인천광역시,강화군,치매의료이용률,65216,804,1.23
2011,인천광역시,옹진군,치매의료이용률,16385,155,0.95
2011,광주광역시,전체,치매의료이용률,1427775,9902,0.69
2011,광주광역시,동구,치매의료이용률,100995,1020,1.01
2011,광주광역시,서구,치매의료이용률,296719,2054,0.69
2011,광주광역시,남구,치매의료이용률,210879,1730,0.82
2011,광주광역시,북구,치매의료이용률,458190,3009,0.66
2011,광주광역시,광산구,치매의료이용률,360992,2089,0.58
2011,대전광역시,전체,치매의료이용률,1463532,9204,0.63
2011,대전광역시,동구,치매의료이용률,243948,1815,0.74
2011,대전광역시,중구,치매의료이용률,258951,1885,0.73
2011,대전광역시,서구,치매의료이용률,486658,2820,0.58
2011,대전광역시,유성구,치매의료이용률,268691,1455,0.54
2011,대전광역시,대덕구,치매의료이용률,205284,1229,0.6
2011,울산광역시,전체,치매의료이용률,1132679,5187,0.46
2011,울산광역시,중구,치매의료이용률,231812,1226,0.53
2011,울산광역시,남구,치매의료이용률,344357,1333,0.39
2011,울산광역시,동구,치매의료이용률,172085,630,0.37
2011,울산광역시,북구,치매의료이용률,179508,674,0.38
2011,울산광역시,울주군,치매의료이용률,204917,1324,0.65
2011,경기도,전체,치매의료이용률,11683870,60742,0.52
2011,경기도,수원시 장안구,치매의료이용률,288779,1528,0.53
2011,경기도,수원시 권선구,치매의료이용률,300485,1200,0.4
2011,경기도,수원시 팔달구,치매의료이용률,213168,1165,0.55
2011,경기도,수원시 영통구,치매의료이용률,260453,779,0.3
2011,경기도,성남시 수정구,치매의료이용률,234363,1231,0.53
2011,경기도,성남시 중원구,치매의료이용률,253903,1532,0.6
2011,경기도,성남시 분당구,치매의료이용률,473158,2667,0.56
2011,경기도,의정부시,치매의료이용률,421312,2733,0.65
2011,경기도,안양시 만안구,치매의료이용률,261427,1365,0.52
2011,경기도,안양시 동안구,치매의료이용률,350045,1454,0.42
2011,경기도,부천시 원미구,치매의료이용률,444339,2261,0.51
2011,경기도,부천시 소사구,치매의료이용률,227405,1380,0.61
2011,경기도,부천시 오정구,치매의료이용률,195524,1025,0.52
2011,경기도,광명시,치매의료이용률,339804,1732,0.51
2011,경기도,평택시,치매의료이용률,407679,2204,0.54
2011,경기도,동두천시,치매의료이용률,92514,762,0.82
2011,경기도,안산시 상록구,치매의료이용률,377588,1405,0.37
2011,경기도,안산시 단원구,치매의료이용률,350859,1297,0.37
2011,경기도,고양시 덕양구,치매의료이용률,385287,2323,0.6
2011,경기도,고양시 일산동구,치매의료이용률,268307,1562,0.58
2011,경기도,고양시 일산서구,치매의료이용률,284373,1547,0.54
2011,경기도,과천시,치매의료이용률,70290,652,0.93
2011,경기도,구리시,치매의료이용률,193591,923,0.48
2011,경기도,남양주시,치매의료이용률,556057,2566,0.46
2011,경기도,오산시,치매의료이용률,183253,778,0.42
2011,경기도,시흥시,치매의료이용률,413408,1769,0.43
2011,경기도,군포시,치매의료이용률,286883,1201,0.42
2011,경기도,의왕시,치매의료이용률,145510,604,0.42
2011,경기도,하남시,치매의료이용률,147749,790,0.53
2011,경기도,용인시 처인구,치매의료이용률,206027,1098,0.53
2011,경기도,용인시 기흥구,치매의료이용률,355020,1507,0.42
2011,경기도,용인시 수지구,치매의료이용률,308439,1367,0.44
2011,경기도,파주시,치매의료이용률,350268,2211,0.63
2011,경기도,이천시,치매의료이용률,198728,1131,0.57
2011,경기도,안성시,치매의료이용률,178641,1175,0.66
2011,경기도,김포시,치매의료이용률,243843,1309,0.54
2011,경기도,화성시,치매의료이용률,523730,2189,0.42
